상가업소번호,키워드,행정동,업종,리뷰,가게명,갯수
MA010120220800056204,김밥,성수1가제1동,한식,김밥값아 착한곳,성수꼬마,5.0
MA010120220800056204,친절한,성수1가제1동,한식,친절해요~~^^,성수꼬마,2.0
MA010120220800056204,라면,성수1가제1동,한식,사장님두 완전 친절하시고 김밥도 윤기 좔좔~참치완전 듬뿍 넣어주셔서 라면이랑 맛있게 잘 먹었어요!! ><,성수꼬마,2.0
MA010120220800056204,맛있는 김밥 ,성수1가제1동,한식,김밥 너무 맛있어요 :),성수꼬마,1.0
MA010120220800056204,맛있는 라면,성수1가제1동,한식,라면과 김밥이 너무 맛있습니다. 라면 잘 끓이세요 ^^,성수꼬마,1.0
MA010120220800218979,맛있는 돈가스,성수2가제3동,한식,맛있어요!왕돈가스 완전추천,예바다,2.0
MA010120220808296156,맛있는,성수1가제1동,분식,맛있게 먹었어요,성수김밥 퍼니텅,95.0
MA010120220808296156,김밥,성수1가제1동,분식,김밥 굿,성수김밥 퍼니텅,72.0
MA010120220808296156,친절한,성수1가제1동,분식,친절해여^^,성수김밥 퍼니텅,19.0
MA010120220808296156,깨끗한,성수1가제1동,분식,오랜만에 생각나서 들려봤어요. 역시나 맛도좋고 매장도 깨끗해서 먹으면서 기분이 좋았어요! 요새 매장청결에 신경쓰이는데 이곳은 갈때마다 분위기가 너무 좋네요~^^,성수김밥 퍼니텅,15.0
MA010120220808296156,맛있는 김밥,성수1가제1동,분식,김밥 넘 맛있어요!,성수김밥 퍼니텅,11.0
MA010120220808296156,라면,성수1가제1동,분식,맛도 좋고 깔끔해서 좋아요... 살짝 아쉽다면 매운 라면이었으면 더 좋았을거 같아요.. 매운 라면도 메뉴에 추가해주세요-- ^^,성수김밥 퍼니텅,8.0
MA010120220808296156,포장,성수1가제1동,분식,포장하기 좋아요,성수김밥 퍼니텅,7.0
MA010120220808296156,참치,성수1가제1동,분식,"즐겨 찾는 김밥집 퍼니텅입니다. 김밥은 포장을 많이 하는 편이예요. 땡초김밥, 참치김밥, 기본김밥을 자주 주문해요. 매운김밥 먹고 싶으신 분들께 땡초김밥 추천합니다.  실내도 깔끔해서 매장에서 드시기도 좋아요. 자세한 내용은 제 블로그 <힐링 인 서울 포레스트>에 있어요~",성수김밥 퍼니텅,7.0
MA010120220808296156,계란,성수1가제1동,분식,보들보들한 계란 식감이 좋아서 계속 찾게 되더라구요. 맛도 좋고 친절한 식당 입니다. 함께 주시는 미역국이 킬포이기도 합니다.,성수김밥 퍼니텅,6.0
MA010120220808296156,떡볶이,성수1가제1동,분식,"깔끔한 분식집 점심에 빠르게 혼밥할곳 찾았는데 김밥도 맛있고 떡볶이사랑입니다,, 가격도 합리적이고 친절하셨어요~  오래 영업해주세요!",성수김밥 퍼니텅,6.0
MA010120220804031923,와인,성수1가제2동,주점,너무 예쁜 인테리어와 가성비 좋은 와인들을 만날 수 있어서 좋았어요!  그리고 와인도 다양하게 준비되어 있어서 친구들 모임장소로도 좋은거 같아요,성수골목,15.0
MA010120220804031923,맛있는,성수1가제2동,주점,맛있어요,성수골목,11.0
MA010120220804031923,바,성수1가제2동,주점,"서울숲과 정말 가까운 성수동 와인 바, 성수골목 위치도 좋던데 분위기며 메뉴가 정말 좋았어요",성수골목,4.0
MA010120220804031923,분위기,성수1가제2동,주점,분위기가 너무 좋았어요ㅎㅎ 칭구들이랑 왔는데 다음에는 남자친구랑 오고 싶은 분위기 였어요ㅎㅎ~~,성수골목,4.0
MA010120220804031923,치즈,성수1가제2동,주점,알리올리오(16000원) 먹어본 알리오올리오중에 top3안에 드는 것 같습니다 파스타를 좋아하는 사람으로서 최고입니다 소세지(20000원) 구성이 알차고 소세지마다 나는 맛이 다 달라서 안질리고 먹을 수 있습니다 같이 나오는 방울토마토에 치즈 그리고 발사믹 소스까지 궁합이 아주 좋은 것 같습니다 성수동 와인바를 생각하시면 꼭 추천드려요!!,성수골목,4.0
MA010120220804031923,친절한,성수1가제2동,주점,사장님도 직원분들도 다 친절하고~ 분위기 너무 좋아요,성수골목,4.0
MA010120220804031923,안주,성수1가제2동,주점,"레트로 감성 물씬~분위기 너무 좋아요~  와인도 적절한 가격에 다양하고 안주도 맛있고  사장님, 직원분들도 너무 친절하고 좋으세요~ 친구들이랑 와인한잔 하러 갔다가 분위기에 취해 연말 기분 한껏 내고 왔네요 ㅎㅎ  번창하세요~",성수골목,3.0
MA010120220804031923,플레이,성수1가제2동,주점,안주는 잘 모르겠어요. 치즈 플레이트에 치즈케익 그리고 편의점 치즈로 보이는 것도 있구요. 와인은 좋아요.,성수골목,2.0
MA010120220804031923,추천,성수1가제2동,주점,정말 좋아요 추천,성수골목,2.0
MA010120220804031923,방울토마토,성수1가제2동,주점,*감바스 (20000원) 새우 살이 아주 토실토실하고 큼! 올리브오일에 방울토마토와 마늘을 잔뜩 넣어서 향이 너무 좋고 맛도 좋음! 식빵을 8조각이나 줘서 오일에 듬뿍 찍어 새우랑 마늘이랑 방토 올려서 먹으니 든든! 그냥 먹어도 맛있고 와인이랑 마시기도 너무 좋은 안주!   *루갯그린 (59000원) 프랑스  11.5% 쇼비뇽 #세계고양이의날 을 맞이하여 고양이 와인을 마심 ㅎㅎ  복숭아 향과 청포도 향이 너무 상큼하고  스윗하지만 스윗함이 진하지 않아서 아주 가벼우면서도 상큼하고 너무 향긋함 탄산은 없는 #화이트와인  해산물과 합이 너무 좋고 안주 없이 마셔도 이 자체만으로도 너무 좋은 와인!!!,성수골목,2.0
MA010120220811501753,맛있는,성수2가제3동,한식,본살 맛있어요~~~,성수BONE 성수동한우짝갈비,19.0
MA010120220811501753,고기,성수2가제3동,한식,최고의 고기집!,성수BONE 성수동한우짝갈비,12.0
MA010120220811501753,맛있는 고기,성수2가제3동,한식,고기맛있어요 가성비좋아오,성수BONE 성수동한우짝갈비,5.0
MA010120220811501753,신선한,성수2가제3동,한식,"소고기 가성비세트와 된장밥, 물냉면 주문했는데 매우 만족했습니다 :) 고기 신선하고 좋습니다. 큰 기대 안 했는데 접근성도 좋고 매장도 깔끔하고 테이블 간격도 좋았습니다. 추천합니다!",성수BONE 성수동한우짝갈비,3.0
MA010120220811501753,맛있는 반찬,성수2가제3동,한식,갈비탕 너무 맛있고 반찬들도 ㄷㅏ~~ 맛있어요 그리고 무엇보다 엄청 깔끔합니다,성수BONE 성수동한우짝갈비,3.0
MA010120220811501753,룸,성수2가제3동,한식,맛있어요. 룸은 벽으로 나뉜게 아니라 가림막이라 옆룸 소리가 좀 들립니다.,성수BONE 성수동한우짝갈비,2.0
MA010120220811501753,만족스러운,성수2가제3동,한식,전체적으로 만족스러운곳  와인들고가서 먹기좋아요,성수BONE 성수동한우짝갈비,2.0
MA010120220811501753,친절한,성수2가제3동,한식,음식도밋잇고 사장님이 친절히ㅣ요,성수BONE 성수동한우짝갈비,2.0
MA010120220811501753,점심,성수2가제3동,한식,점심 메뉴가 다 맛있어요. 육회비빔밥 강추입니다,성수BONE 성수동한우짝갈비,2.0
MA010120220811501753,육회,성수2가제3동,한식,육회 비빔밥추천,성수BONE 성수동한우짝갈비,2.0
MA010120220803754366,맛있는,성수1가제2동,한식,맛있어요. 빠르게 해 주시네요. 잘 먹었습니다.,성수 팍스부대찌개 본점,8.0
MA010120220803754366,깨끗한,성수1가제2동,한식,친절하고 매장깨끗한데 음식이 좀 짜네요,성수 팍스부대찌개 본점,5.0
MA010120220803754366,깨끗한 매장,성수1가제2동,한식,친절하고 매장깨끗한데 음식이 좀 짜네요,성수 팍스부대찌개 본점,2.0
MA010120220803754366,햄,성수1가제2동,한식,맛있게 잘먹었어요 햄사리만 추가했어요,성수 팍스부대찌개 본점,2.0
MA010120220803754366,혼밥,성수1가제2동,한식,혼밥 잘하고 옴~,성수 팍스부대찌개 본점,2.0
MA010120220805187040,맛있는 딸기라떼,성수2가제3동,카페,딸기라떼 존맛!,예셰숄,2.0
MA010120220803754366,친절한,성수1가제2동,한식,친절하고 매장깨끗한데 음식이 좀 짜네요,성수 팍스부대찌개 본점,1.0
MA010120220803754366,소세지,성수1가제2동,한식,부찌 맛이 거기서거기라 별기대없이 먹었는데 깜짝놀랬어요ㅠ 맛있어서ㅋㅋ 햄소세지도 탱글하고 ㅋㅋ 혼자갔는데 반찬2개주셔서 삐질뻔했는데 후에 후다닥 만들어서 주시더라구요 친절하시고 혼밥도되고 깔끔하고 맛있고! 동료들이랑 또갈거에요 :),성수 팍스부대찌개 본점,1.0
MA010120220805187040,커피 민초향,성수2가제3동,카페,사장님이 드립커피 종류도 다양하고 원두설명도 친절히 해주셔서 좋았어요! 골라마신 커피가 민초향인데 커피인 담에 가서 다른커피도 도전해볼라구요!!! 친구가 시켜마신건 이름이 기억안나지만 비쥬얼 쩌는,예셰숄,1.0
MA010120220803754366,점심시간 부대찌개,성수1가제2동,한식,점심시간 부대찌개 먹고시플때 가끔 갑니당 ㅎㅎ 맛있어요,성수 팍스부대찌개 본점,1.0
MA010120220814052288,맛있는,성수1가제1동,일식,너무맛있어요,성수 수집,23.0
MA010120220814052288,친절한,성수1가제1동,일식,특별한 날 가기 좋아요:)친절하시고  다음에 시기별로 음식 바뀐다고 오시라고 해주시는데 감동했어요!,성수 수집,6.0
MA010120220814052288,설명,성수1가제1동,일식,하나하나 설명해주시고 맛도 좋았어요,성수 수집,5.0
MA010120220804405970,깨끗한,성수2가제3동,한식,깔끔하고 좋습니다,옛골감자탕,2.0
MA010120220814052288,사케,성수1가제1동,일식,오마카세 처음으로 도전해봤는데 통계는 거짓말을하지않네요 안주3종 훈연요리 파스타 음식 바꾸신지 얼마 안됐다고 들었는데 퀄리티가 너무 높고 플레이팅도 예뻐서 눈과 입이 즐거운 저녁 즐기고갑니다 ㅎㅎ사케도 정말 좋았어요 다음에는 다른 사케도 먹으러오겠습니다 쉐프님들도 모두 친절하시고 좋았어요~  한줄평: 지렸어요 아끼던 속옷 버립니다,성수 수집,4.0
MA010120220814052288,가성비,성수1가제1동,일식,맛도 있고 가성비도 좋았어요~,성수 수집,3.0
MA010120220814052288,맛있는 음식,성수1가제1동,일식,"전반적으로 간이 좀 있고 코스가 진행될수록 다소 느끼하다는 느낌을 받았습니다. 그래도 좋은 재료를 쓴다는 생각이 들었고, 메뉴 구성을 잘 하신다고 느꼈어요. 가장 맛있었던 음식은 대표사진에도 나온 골뱅이/육회/아귀간/가리비 4종 구성입니다!  직원분들도 친절하고 서비스 만족했습니다! 어머니 생신이라고 미리 말씀드렸더니 귀엽게 생일 깃발도 꽂아주셨어요 ㅎㅎ",성수 수집,3.0
MA010120220814052288,다양한,성수1가제1동,일식,"식감, 맛, 향 뿐만 아니라 눈도 함께 즐거웠습니다  먹으면서 내내 재미있는 맛이다 이 다음이 기대가 된다 맛 뿐만 아니라 식감도 다양하다 등 대화가 끊이지 않았습니다  그 자리에서 다음을 예약하려고 찾아 볼 정도로 너무나 만족스러웠습니다  주변 지인들에게도 저희가 오늘 느낀 마음을 공유하고 싶어 차후 예약을 시도 해야하는데 어려울 것 같지만 포기하지 않겠습니다 정말 후회 없는 시간들  저희가 너무 빠르게 먹어 당황하셨을텐데 끝까지 친절하게 응대 해주셔서 감사합니다  꼭 예약에 성공해서 또 방문하겠습니다♥",성수 수집,3.0
MA010120220814052288,만족스러운,성수1가제1동,일식,"남자친구와 첫 방문 후 너무 만족스러워 직원과 함께 송년회로 한번 ,  애정하는 분과 함께 또 한번  약 2달 동안 세번 먹을 정도로 너무 만족스러운 수집  예약 하는게 어렵지만 그만큼 가치 있는 곳이예요 지난번 방문 시 곧 메뉴에 변화가 있을거라고 말씀해주셔서  조만간 또 방문 할 예정입니다  고민하지 마시고 꼭 드셔보세요!",성수 수집,3.0
MA010120220814052288,가성비 좋은,성수1가제1동,일식,정말 가성비 좋고 음식들이 맛있어요,성수 수집,2.0
MA010120220804680640,점심,성수1가제2동,한식,점심특선 추천! 저녁에도 방문해봐야겠어요~,서후와규,5.0
MA010120220804680640,맛있는,성수1가제2동,한식,성수지역에서 점심때 밥먹기 좋음 물론 고기도 엄청 맛있는 집,서후와규,5.0
MA010120220804680640,공기밥,성수1가제2동,한식,항상 만힝가고 양많고 공기밥두 그냥주세요^^,서후와규,3.0
MA010120220804680640,비빔밥,성수1가제2동,한식,점심엔 백반 메뉴를 판매. 성수에서 육회비빔밥을 합리적인 가격에 먹을 수 있는 곳. 8500원,서후와규,3.0
MA010120220804680640,육회,성수1가제2동,한식,점심엔 백반 메뉴를 판매. 성수에서 육회비빔밥을 합리적인 가격에 먹을 수 있는 곳. 8500원,서후와규,3.0
MA010120220804680640,육회 비빔밥,성수1가제2동,한식,점심엔 백반 메뉴를 판매. 성수에서 육회비빔밥을 합리적인 가격에 먹을 수 있는 곳. 8500원,서후와규,2.0
MA010120220804680640,가성비,성수1가제2동,한식,육회비빔밥이랑 계란말이 가성비 미쳐요,서후와규,2.0
MA010120220813762877,가벼운,성수2가제3동,주점,밥먹고 가볍게 와인한잔 마시고 싶을때 가성비넘치는 와인한잔이죠! 통창으로 되어있어서 바깥구경하면서 와인마시기 좋습니다~ 매장이 어둡지않고 밝은 조명이라서 좋았어요,오늘와인한잔 성수가든점,12.0
MA010120220804680640,고기,성수1가제2동,한식,성수지역에서 점심때 밥먹기 좋음 물론 고기도 엄청 맛있는 집,서후와규,2.0
MA0101202301A0002226,오마카세,성수2가제3동,일식,오마카세 입문으로 아주 좋은 갓성비 오마카세 맛집입니다,오마카세 오사이초밥 성수점,35.0
MA010120220806257147,돈가스,성수2가제1동,한식,왕돈까스- 9500원 돈까스가 엄청 크고 튀김도 바삭했어요 크기가 커서 먹고 나니 배부르네요 감사합니다서울왕돈가스 & 성수,서울왕돈까스 성수점,11.0
MA010120220806257147,맛있는,성수2가제1동,한식,푸짐하니 맛있게 먹었어요,서울왕돈까스 성수점,10.0
MA010120220806257147,스프,성수2가제1동,한식,양도많고 스프짱,서울왕돈까스 성수점,8.0
MA010120220806257147,소스,성수2가제1동,한식,소스는 평범한데 스프랑 고추주는게 너무 마음에 들어요,서울왕돈까스 성수점,3.0
