상가업소번호,가게명,업종,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율
MA010120220804398435,성수장,중식,0.0,-0.31,45.45,0,0,서울특별시 성동구 아차산로11길 11,성수2가제3동,37.544777,127.059348,100.0
MA010120220808617606,햄찌와베찌,한식,0.0,0.08,33.33,0,0,서울특별시 성동구 아차산로11길 26,성수2가제3동,37.545789,127.060135,100.0
MA010120220804611115,캐주얼성수,한식,0.0,-0.84,3.7,0,0,서울특별시 성동구 아차산로11길 3,성수2가제3동,37.544138,127.05902,100.0
MA010120220812810945,포미래,동남아시아,0.0,0.6,68.75,0,0,서울특별시 성동구 아차산로11길 33,성수2가제3동,37.546792,127.060376,100.0
MA0101202211A0097645,비트랩,한식,0.0,5.92,2.41,0,0,서울특별시 성동구 아차산로13길 16,성수2가제3동,37.544651,127.061394,96.4
MA010120220808029647,코트사이드,카페,0.0,-0.2,6.25,0,0,서울특별시 성동구 아차산로13길 2,성수2가제3동,37.543423,127.060668,93.8
MA010120220812946168,심야의 숲,주점,0.0,-0.47,6.25,0,0,서울특별시 성동구 아차산로13길 2,성수2가제3동,37.543423,127.060668,93.8
MA010120220812303226,제일 참 순대국,한식,0.0,-0.19,52.63,0,0,서울특별시 성동구 아차산로13길 23,성수2가제3동,37.545384,127.061298,100.0
MA010120220808008733,커피코코,카페,0.0,0.25,80.0,0,0,서울특별시 성동구 아차산로13길 31,성수2가제3동,37.545892,127.061511,100.0
MA010120220809141288,달님이네,분식,0.0,0.0,33.33,0,0,서울특별시 성동구 아차산로13길 31,성수2가제3동,37.545892,127.061511,100.0
MA010120220813948186,커피식구 성수센터,카페,0.0,-0.37,66.67,0,0,서울특별시 성동구 아차산로13길 31,성수2가제3동,37.545892,127.061511,100.0
MA010120220808635309,성운,중식,0.0,-0.55,0.0,0,0,서울특별시 성동구 아차산로13길 33,성수2가제3동,37.546235,127.061612,100.0
MA010120220810210454,푸라닭 성수2가점,패스트푸드,0.0,-0.17,20.0,0,0,서울특별시 성동구 아차산로13길 33,성수2가제3동,37.546235,127.061612,100.0
MA010120220803826059,패티패티,패스트푸드,0.0,1.21,16.67,0,0,서울특별시 성동구 아차산로13길 33,성수2가제3동,37.546235,127.061612,97.6
MA010120220810124229,오키초밥,일식,0.0,0.0,14.29,0,0,서울특별시 성동구 아차산로13길 37,성수2가제3동,37.546623,127.061908,100.0
MA010120220813873857,마루제면소,일식,0.0,-0.15,37.04,0,0,서울특별시 성동구 아차산로13길 37,성수2가제3동,37.546623,127.061908,100.0
MA010120220802680062,달구벌반점,중식,0.0,0.0,18.18,0,0,서울특별시 성동구 아차산로13길 37,성수2가제3동,37.546623,127.061908,100.0
MA010120220808556406,카페크라비,카페,0.0,2.0,33.33,0,0,서울특별시 성동구 아차산로13길 48,성수2가제3동,37.546839,127.062708,100.0
MA010120220810438497,한경화설렁탕,한식,0.0,-0.28,33.33,0,0,서울특별시 성동구 아차산로13길 48,성수2가제3동,37.546839,127.062708,92.3
MA010120220808178781,앳모스피어,카페,0.0,-0.06,17.65,0,0,서울특별시 성동구 아차산로17길 11,성수2가제3동,37.543454,127.063754,100.0
MA010120220812996430,반가백암순대,한식,0.0,-0.1,81.82,0,0,서울특별시 성동구 아차산로17길 26,성수2가제3동,37.544513,127.064666,100.0
MA010120220805534983,크리스탈드래곤 성수낙낙점,중식,0.0,0.31,7.21,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220806706775,후라토식당 성수점,일식,0.0,0.21,8.79,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,98.9
MA010120220806741869,델리커리 성수낙낙점,동남아시아,0.0,1.06,17.95,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,94.3
MA010120220809663093,완백부대찌개삼겹살 성수낙낙점,한식,0.0,0.22,47.83,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220810326849,와인쌤마켓 성수낙낙점,한식,0.0,1.14,0.0,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220811379716,홍낭자와김도령 성수낙낙점,분식,0.0,0.22,37.5,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,90.9
MA010120220813020339,호호반점 성수낙낙점,중식,0.0,-0.17,6.67,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220800893809,스시류블랙 성수낙낙점,일식,0.0,0.43,22.58,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220803005362,버거보이 성수낙낙점,패스트푸드,0.0,0.24,26.19,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,92.9
MA010120220803095900,오근내7닭갈비,한식,0.0,1.22,7.81,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,98.3
MA010120220805392488,화양리우동집,일식,0.0,1.0,50.0,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220805428864,마이쥬스 성수낙낙점,카페,0.0,0.8,14.81,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220807710496,반포식스 성수점,동남아시아,0.0,-0.25,22.58,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,90.0
MA010120220812960842,카페그라운드시소,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,0.0
MA010120220813799918,오엔엘,카페,0.0,-0.19,7.69,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,92.3
MA010120220803004164,엑스익스프레스 성수낙낙점,카페,0.0,5.0,16.67,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,88.9
MA010120220805510998,빽다방 화양사거리점,카페,0.0,-0.02,55.81,0,0,서울특별시 성동구 아차산로17길 57,성수2가제3동,37.547487,127.06578,97.5
MA010120220813028979,컴포즈커피 화양사거리점,카페,0.0,0.11,67.92,0,0,서울특별시 성동구 아차산로17길 57,성수2가제3동,37.547487,127.06578,100.0
MA0101202301A0041099,플로피,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로1가길 10,성수1가제2동,37.548534,127.046624,95.8
MA010120220806671357,미크컴퍼니,카페,0.0,0.0,50.0,0,0,서울특별시 성동구 아차산로1가길 11,성수1가제2동,37.548535,127.046833,100.0
MA010120220803777905,수칼국수,한식,0.0,0.0,25.0,0,0,서울특별시 성동구 아차산로1가길 11,성수1가제2동,37.548535,127.046833,100.0
MA0101202211A0064689,피자인,패스트푸드,0.0,0.23,43.75,0,0,서울특별시 성동구 아차산로1길 11-1,성수1가제2동,37.549137,127.045793,100.0
MA010120220813623555,반상회 성수,한식,0.0,-0.22,33.33,0,0,서울특별시 성동구 아차산로1길 12,성수1가제2동,37.549019,127.045947,92.9
MA010120220810497745,문화공간 성수,서양식,0.0,-0.64,40.0,0,0,서울특별시 성동구 아차산로1길 9,성수1가제2동,37.548995,127.045693,100.0
MA010120220807104761,성일정육식당,한식,0.0,-0.08,45.83,0,0,서울특별시 성동구 아차산로3길 9,성수1가제2동,37.548296,127.046965,95.8
MA010120220803358080,비스트리오,서양식,0.0,1.91,1.04,0,0,서울특별시 성동구 아차산로7가길 3-4,성수2가제3동,37.546168,127.0549,99.0
MA0101202209A0093907,신사소곱창 성수점,한식,0.0,-0.22,4.76,0,0,서울특별시 성동구 아차산로7길 10,성수2가제3동,37.546024,127.054554,99.0
MA010120220803780342,교촌치킨 성수역점,패스트푸드,0.0,-0.17,60.0,0,0,서울특별시 성동구 아차산로7길 10-1,성수2가제3동,37.546104,127.054606,100.0
MA010120220814230638,피읻짜,패스트푸드,0.0,-0.15,0.0,0,0,서울특별시 성동구 아차산로7길 11,성수2가제3동,37.546235,127.054408,100.0
MA010120220803770950,더다미,주점,0.0,-0.57,0.0,0,0,서울특별시 성동구 아차산로7길 11,성수2가제3동,37.546235,127.054408,66.7
MA010120220802487040,생활맥주 성수역1번출구점,주점,0.0,0.0,21.43,0,0,서울특별시 성동구 아차산로7길 11-1,성수2가제3동,37.546325,127.054454,100.0
MA010120220813788353,호랑이 초밥,일식,0.0,-0.36,28.95,0,0,서울특별시 성동구 아차산로7길 14,성수2가제3동,37.546325,127.054769,94.7
MA010120220810373852,모이크,서양식,0.0,1.0,33.33,0,0,서울특별시 성동구 아차산로7길 17-1,성수2가제3동,37.546712,127.054654,100.0
MA010120220812022791,착한짜장,중식,0.0,0.32,21.43,0,0,서울특별시 성동구 아차산로7길 17-1,성수2가제3동,37.546712,127.054654,96.0
MA0101202301A0100200,삼옥,카페,0.0,0.0,2.63,0,0,서울특별시 성동구 아차산로7길 17-1,성수2가제3동,37.546712,127.054654,97.3
MA010120220811908074,노을 2관,한식,0.0,-0.2,12.5,0,0,서울특별시 성동구 아차산로7길 18,성수2가제3동,37.546687,127.054897,100.0
MA010120220812777613,강다짐 삼각김밥 성수점,분식,0.0,-0.5,54.55,0,0,서울특별시 성동구 아차산로7길 18,성수2가제3동,37.546687,127.054897,100.0
MA010120220803730697,태양각,중식,0.0,-0.43,0.0,0,0,서울특별시 성동구 아차산로7길 19,성수2가제3동,37.546863,127.054698,100.0
MA0101202211A0021399,성수펍,패스트푸드,0.0,5.5,0.0,0,0,서울특별시 성동구 아차산로7길 2,성수2가제3동,37.545374,127.054286,84.6
MA010120220803672492,성수차이나,중식,0.0,-0.38,72.22,0,0,서울특별시 성동구 아차산로7길 20,성수2가제3동,37.546831,127.05495,100.0
MA010120220813480178,동촌샤브칼국수,주점,0.0,-0.41,40.0,0,0,서울특별시 성동구 아차산로7길 21,성수2가제3동,37.547201,127.054796,90.0
MA010120220802881773,코코호도 성수점,카페,0.0,0.75,28.57,0,0,서울특별시 성동구 아차산로7길 22,성수2가제3동,37.547058,127.055059,100.0
MA010120220803008661,피자스쿨 성수쇼핑센타점,패스트푸드,0.0,0.14,68.75,0,0,서울특별시 성동구 아차산로7길 22,성수2가제3동,37.547058,127.055059,100.0
MA010120220803768412,카페수다,카페,0.0,3.0,0.0,0,0,서울특별시 성동구 아차산로7길 22,성수2가제3동,37.547058,127.055059,100.0
MA010120220809215832,동대문엽기떡볶이 성수점,분식,0.0,-0.31,53.57,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,100.0
MA010120220809825639,성수로운,서양식,0.0,-0.23,10.0,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,100.0
MA010120220803752314,용짜장,중식,0.0,-0.56,88.89,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,100.0
MA010120220803754613,민속김밥,분식,0.0,-0.25,86.67,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,100.0
MA010120220804804088,라무진 성수점,일식,0.0,-0.09,0.0,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,95.2
MA010120220803910348,카페아모렘,카페,0.0,-0.7,66.67,0,0,서울특별시 성동구 아차산로7길 29,성수2가제3동,37.547898,127.055205,100.0
MA010120220805521564,아카보시,일식,0.0,-0.07,0.0,0,0,서울특별시 성동구 아차산로7길 36,성수2가제3동,37.548231,127.055637,100.0
MA010120220803196198,정든집,한식,0.0,2.0,33.33,0,0,서울특별시 성동구 아차산로7길 36,성수2가제3동,37.548231,127.055637,100.0
MA010120220804578796,이키나리돈부리,일식,0.0,0.55,57.89,0,0,서울특별시 성동구 아차산로7길 36,성수2가제3동,37.548231,127.055637,100.0
MA010120220813012834,성수옥아궁지 성수본점,한식,0.0,-0.3,6.85,0,0,서울특별시 성동구 아차산로7길 4,성수2가제3동,37.545584,127.05438,98.6
MA010120220805022129,권식족발 성수본점,한식,0.0,0.11,10.4,0,0,서울특별시 성동구 아차산로7길 4,성수2가제3동,37.545584,127.05438,100.0
MA010120220813588915,레드이즈미,패스트푸드,0.0,-0.25,33.33,0,0,서울특별시 성동구 아차산로7길 41,성수2가제3동,37.54887,127.055638,100.0
MA010120220813944653,성수손칼국수,한식,0.0,0.17,42.86,0,0,서울특별시 성동구 아차산로7길 41,성수2가제3동,37.54887,127.055638,85.7
MA010120220804394664,성수숯불갈비,한식,0.0,1.0,50.0,0,0,서울특별시 성동구 아차산로7길 45,성수2가제3동,37.549143,127.055745,100.0
MA010120220811965474,토리아에즈,주점,0.0,-0.07,25.0,0,0,서울특별시 성동구 아차산로7길 7,성수2가제3동,37.545985,127.05427,92.9
MA010120220813846050,경성찹쌀꽈배기 성수역점,카페,0.0,-0.3,0.0,0,0,서울특별시 성동구 아차산로7길 7,성수2가제3동,37.545985,127.05427,100.0
MA010120220804412452,북촌손만두 성수역점,분식,0.0,-0.17,35.9,0,0,서울특별시 성동구 아차산로7길 7,성수2가제3동,37.545985,127.05427,96.6
MA010120220803772057,엉터리생고기 성수점,한식,0.0,-0.31,45.45,0,0,서울특별시 성동구 성수일로8길 37,성수2가제3동,37.545757,127.054584,100.0
MA010120220805843613,더리터 성수역점,카페,0.0,-0.33,33.33,0,0,서울특별시 성동구 아차산로7길 9-2,성수2가제3동,37.54615,127.054387,83.3
MA010120220804405970,옛골감자탕,한식,0.0,-0.53,10.0,0,0,서울특별시 성동구 아차산로7길 9-2,성수2가제3동,37.54615,127.054387,100.0
MA010120220800450670,라에비뉴,카페,0.0,-0.17,18.42,0,0,서울특별시 성동구 성수일로10길 33,성수2가제3동,37.54688,127.054056,97.4
MA010120220808477096,아키야마,주점,0.0,0.37,7.32,0,0,서울특별시 성동구 아차산로7나길 18,성수2가제3동,37.547702,127.057461,100.0
MA010120220812725897,밥플러스 성수에이팩센터점,한식,0.0,0.09,88.89,0,0,서울특별시 성동구 아차산로7나길 18,성수2가제3동,37.547702,127.057461,100.0
MA010120220804848028,개성상인,한식,0.0,0.12,66.67,0,0,서울특별시 성동구 아차산로7나길 18,성수2가제3동,37.547702,127.057461,88.9
MA0101202209A0028796,피자헛 성수점,패스트푸드,0.0,-0.36,25.0,0,0,서울특별시 성동구 아차산로7나길 18,성수2가제3동,37.547702,127.057461,100.0
MA010120220808708586,행복한식당,한식,0.0,-0.5,13.33,0,0,서울특별시 성동구 아차산로9길 30,성수2가제3동,37.546621,127.059113,92.9
MA010120220810093643,젠젠 성수점,카페,0.0,1.23,3.31,0,0,서울특별시 성동구 연무장11길 10,성수2가제3동,37.542929,127.057563,97.8
MA010120220805435252,진도부대찌개,한식,0.0,-0.05,26.32,0,0,서울특별시 성동구 연무장11길 15,성수2가제3동,37.543388,127.05726,94.7
MA010120220810608492,언커먼그라운드,카페,0.0,0.67,13.33,0,0,서울특별시 성동구 연무장11길 15,성수2가제3동,37.543388,127.05726,93.3
MA010120220808564885,와인바킥,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장13길 19,성수2가제3동,37.543313,127.058652,75.0
MA010120220811878847,업사이드커피,카페,0.0,-0.33,19.23,0,0,서울특별시 성동구 연무장13길 3,성수2가제3동,37.542001,127.057928,100.0
MA010120220812940398,행운한식뷔페,한식,0.0,-0.2,58.33,0,0,서울특별시 성동구 연무장13길 5,성수2가제3동,37.542147,127.058005,100.0
MA010120220808562233,리얼월드 성수,카페,0.0,0.29,18.97,0,0,서울특별시 성동구 연무장13길 8,성수2가제3동,37.542174,127.058405,100.0
MA010120220807068235,진수성찬한식뷔페,한식,0.0,0.0,25.0,0,0,서울특별시 성동구 연무장13길 9,성수2가제3동,37.542581,127.058218,100.0
MA010120220806769077,쁘띠 다이너,패스트푸드,0.0,-0.28,0.0,0,0,서울특별시 성동구 연무장15길 11,성수2가제3동,37.54242,127.059108,100.0
MA010120220811740930,씨씨씨,서양식,0.0,0.75,0.0,0,0,서울특별시 성동구 연무장15길 11,성수2가제3동,37.54242,127.059108,100.0
MA010120220803753061,우봉산수정,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장17길 14,성수2가제3동,37.541969,127.061652,0.0
MA010120220803765960,온누리식당,한식,0.0,-0.43,25.0,0,0,서울특별시 성동구 연무장17길 6,성수2가제3동,37.541361,127.061283,100.0
MA010120220807348832,옴시롱 감시롱 순대국,한식,0.0,-0.4,100.0,0,0,서울특별시 성동구 연무장17길 7,성수2가제3동,37.541477,127.06102,100.0
MA010120220811299567,뱅글,서양식,0.0,-0.08,0.0,0,0,서울특별시 성동구 연무장18길 16,성수2가제1동,37.539281,127.061962,100.0
MA010120220808088638,여기가좋겠네,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장19길 4,성수2가제3동,37.54057,127.062414,0.0
MA010120220807078997,르베지왕 성수공간,카페,0.0,0.19,32.0,0,0,서울특별시 성동구 연무장1길 15-1,성수2가제3동,37.544492,127.051158,96.0
MA010120220809135972,스프레이,카페,0.0,-0.2,43.48,0,0,서울특별시 성동구 성수일로 44-1,성수2가제3동,37.544348,127.049829,95.0
MA010120220806430791,Pauline CoffeeBar,카페,0.0,0.1,15.62,0,0,서울특별시 성동구 연무장3길 13,성수2가제3동,37.54491,127.05166,100.0
MA0101202301A0093256,메종드마가레뜨,카페,0.0,37.5,5.06,0,0,서울특별시 성동구 연무장3길 14,성수2가제3동,37.544768,127.051839,96.1
MA010120220808601699,카페온화 본사,카페,0.0,1.0,0.0,0,0,서울특별시 성동구 연무장3길 17,성수2가제3동,37.54515,127.051728,100.0
MA010120220812688027,망티커피 성수점,카페,0.0,-0.01,33.33,0,0,서울특별시 성동구 연무장3길 17,성수2가제3동,37.54515,127.051728,97.4
MA010120220806478840,데우스 카페 성수점,카페,0.0,-0.66,2.0,0,0,서울특별시 성동구 연무장3길 21,성수2가제3동,37.545424,127.051848,97.9
MA010120220813857228,넌 꼬막 난 육회,한식,0.0,-0.2,25.0,0,0,서울특별시 성동구 연무장3길 21,성수2가제3동,37.545424,127.051848,100.0
MA0101202301A0098057,수백당 성수점,한식,0.0,0.0,4.92,0,0,서울특별시 성동구 연무장3길 21,성수2가제3동,37.545424,127.051848,98.4
